ap,city,circle_code_no,ont_serial_no,vendor_name,station_mac,circle,client_with_poor_snr_sample,client_with_poor_snr_sample_2,client_with_poor_snr_sample_5,tot_2g,tot_5g,tot_overall,client_with_high_no_of_sticky_client_2_with_good_coverage,client_with_high_no_of_sticky_client_5_with_poor_coverage,client_with_high_tx_packet_error,client_with_high_client_disconnection,client_with_poor_link_speed_mcs_rate,client_with_poor_link_speed_mcs_rate_2,client_with_poor_link_speed_mcs_rate_5,client_with_poor_coverage,client_with_poor_coverage_2,client_with_poor_coverage_5,client_with_poor_dl_throughput_less_than_threshold,client_with_poor_ul_throughput_less_than_threshold,ap_manufacturer,host_name,type,manufacturer,model,client_with_poor_snr_sample_breach,client_with_poor_snr_sample_2_breach,client_with_poor_snr_sample_5_breach,client_with_high_tx_packet_error_breach,client_with_high_client_disconnection_breach,client_with_poor_link_speed_mcs_rate_breach,client_with_poor_link_speed_mcs_rate_2_breach,client_with_poor_link_speed_mcs_rate_5_breach,client_with_poor_coverage_breach,client_with_poor_coverage_2_breach,client_with_poor_coverage_5_breach,count_of_total_samples_for_client_with_poor_snr_sample,count_of_total_samples_for_client_with_poor_snr_sample_2,count_of_total_samples_for_client_with_poor_snr_sample_5,count_of_total_samples_for_ap_tot_2g,count_of_total_samples_for_ap_tot_5g,count_of_total_samples_for_ap_tot_overall,count_of_total_samples_for_client_with_high_tx_packet_error,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate_2,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate_5,count_of_total_samples_for_client_with_poor_coverage,count_of_total_samples_for_client_with_poor_coverage_2,count_of_total_samples_for_client_with_poor_coverage_5,mac_address,station_count,downtime_hours_used,ap_with_poor_coverage,ap_with_poor_coverage_2,ap_with_poor_coverage_5,ap_with_poor_snr_sample_2,ap_with_poor_snr_sample_5,ap_with_poor_snr_sample,ap_with_poor_dl_throughput_less_than_threshold,ap_with_poor_ul_throughput_less_than_threshold,ap_with_poor_link_speed_mcs_rate,ap_with_poor_link_speed_mcs_rate_2,ap_with_poor_link_speed_mcs_rate_5,ap_with_high_interference,ap_with_high_interference_2,ap_with_high_interference_5,ap_with_high_client_disconnection,ap_with_high_retry_rate,ap_with_high_retry_rate_flag,ap_with_high_tx_packet_error,ap_with_high_tx_packet_error_percent,ap_with_high_tx_packet_error_flag,ap_with_high_rx_packet_error,ap_with_high_rx_packet_error_flag,ap_downtime_per,ap_with_high_internet_down_incident,ap_with_high_cpu_utilisation,ap_with_high_memory_packet_error,ap_with_high_no_of_sticky_client_2_with_good_coverage,ap_with_high_no_of_sticky_client_5_with_poor_coverage,ap_with_poor_tot_on_5g,ap_with_zero_usage,ap_with_high_channel_utilisation_pct,ap_with_high_channel_utilisation_count,total_channels_all,ap_with_high_channel_utilisation_2_pct,ap_with_high_channel_utilisation_2_count,total_channels_2,ap_with_high_channel_congestion_5_pct,ap_with_high_channel_congestion_5_count,total_channels_5,ap_with_poor_coverage_breach,ap_with_poor_coverage_2_breach,ap_with_poor_coverage_5_breach,ap_with_poor_snr_sample_2_breach,ap_with_poor_snr_sample_5_breach,ap_with_poor_snr_sample_breach,ap_with_poor_dl_throughput_less_than_threshold_breach,ap_with_poor_ul_throughput_less_than_threshold_breach,ap_with_poor_link_speed_mcs_rate_breach,ap_with_poor_link_speed_mcs_rate_2_breach,ap_with_poor_link_speed_mcs_rate_5_breach,ap_with_high_interference_breach,ap_with_high_interference_2_breach,ap_with_high_interference_5_breach,ap_with_high_client_disconnection_breach,ap_with_high_retry_rate_breach,ap_with_high_tx_packet_error_breach,ap_with_high_tx_packet_error_percent_breach,ap_with_high_rx_packet_error_breach,ap_downtime_per_breach,ap_with_high_internet_down_incident_breach,ap_with_high_cpu_utilisation_breach,ap_with_high_memory_packet_error_breach,ap_with_high_no_of_sticky_client_2_with_good_coverage_breach,ap_with_high_no_of_sticky_client_5_with_poor_coverage_breach,ap_with_poor_tot_on_5g_breach,ap_with_zero_usage_breach,ap_with_high_channel_utilisation_breach,ap_with_high_channel_utilisation_2_breach,ap_with_high_channel_congestion_5_breach,channelobss,channelobss2_4,channelobss2_4_breach,channelobss5,channelobss5_breach,channelobss_breach,count_of_total_samples_for_ap_with_poor_coverage,count_of_total_samples_for_ap_with_poor_coverage_2,count_of_total_samples_for_ap_with_poor_coverage_5,count_of_total_samples_for_ap_with_poor_snr_sample_2,count_of_total_samples_for_ap_with_poor_snr_sample_5,count_of_total_samples_for_ap_with_poor_snr_sample,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_2,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_5,count_of_total_samples_for_ap_with_high_interference,count_of_total_samples_for_ap_with_high_interference_2,count_of_total_samples_for_ap_with_high_interference_5,count_of_total_samples_for_ap_with_high_retry_rate,count_of_total_samples_for_ap_with_high_tx_packet_error,count_of_total_samples_for_ap_with_high_tx_packet_error_percent,count_of_total_samples_for_ap_with_high_rx_packet_error,count_of_total_samples_for_ap_downtime_per,count_of_total_samples_for_ap_with_high_internet_down_incident,count_of_total_samples_for_ap_with_poor_tot_on_5g,count_of_total_samples_for_ap_with_high_channel_utilisation,count_of_total_samples_for_ap_with_high_channel_utilisation_2,count_of_total_samples_for_ap_with_high_channel_congestion_5,count_of_total_samples_for_channelobss,count_of_total_samples_for_channelobss2_4,count_of_total_samples_for_channelobss5
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,EEB2A6A2A1E6,Haryana,56.52,56.52,0.0,0.0,100.0,73.08,False,False,0.0,32.0,19.68,100.0,19.42,0.32,100.0,0.0,1.89,1.22,AOT4221NK,Aditya-Vikram-s-A36,,,,False,False,False,False,True,False,True,False,False,True,False,46.0,46.0,0.0,3832423424.0,3832423424.0,5244038144.0,620.0,620.0,2.0,618.0,620.0,2.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244081160_dsl,Gurgaon,108.0,NKOT0F01CE6F,NOKIA,624E55188F68,Haryana,0.0,0.0,0.0,0.0,100.0,28.51,False,False,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,9.56,1.07,AOT4221NK,iPad,TABLET,Apple,iPad,False,False,False,False,False,False,False,False,False,,False,26151.0,0.0,26151.0,7537875968.0,7537875968.0,26441452544.0,1137.0,1137.0,,1137.0,1137.0,0.0,1137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,4252B63C2E9E,Haryana,,,,0.0,100.0,0.14,False,False,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,AAP321NK,,,,,,,,False,False,False,False,False,False,,False,,,,31852544.0,31852544.0,23031979008.0,233.0,233.0,,233.0,233.0,0.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,DA55157F3B42,Haryana,65.14,65.14,0.0,0.0,0.0,0.0,,,0.0,4.0,100.0,100.0,0.0,100.0,100.0,,0.0,0.0,AAP321NK,,,,,True,True,False,False,False,True,True,False,True,True,,3190.0,3190.0,0.0,0.0,0.0,23031979008.0,145.0,145.0,145.0,,145.0,145.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,E26CA6DC46CA,Haryana,0.0,0.0,0.0,100.0,0.0,0.04,False,False,0.0,75.0,1.06,1.06,0.0,0.0,0.0,,0.04,0.03,AAP321NK,Watch,OTHER,,,False,False,False,False,True,False,False,False,False,False,,2162.0,2162.0,0.0,8375296.0,8375296.0,22339731456.0,94.0,94.0,94.0,,94.0,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244081160_dsl,Gurgaon,108.0,NKOT0F01CE6F,NOKIA,A2B5039A07F0,Haryana,0.0,0.0,0.0,0.0,100.0,5.83,False,False,0.0,54.0,0.0,0.0,0.0,0.0,,0.0,2.96,0.08,AOT4221NK,iPhone,PHONE,,iPhone,False,False,False,False,True,False,False,False,False,,False,207.0,0.0,207.0,1540858880.0,1540858880.0,26441452544.0,9.0,9.0,,9.0,9.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,8E9D83596BDF,Haryana,,,,0.0,100.0,4.16,False,False,0.0,24.0,0.0,0.0,0.0,0.14,,0.14,2.13,0.55,AOT4221NK,arna-s-S25,PHONE,Samsung Electronics,Galaxy,,,,False,True,False,False,False,False,,False,,,,2285195308.0,2285195308.0,54891736877.0,722.0,722.0,,722.0,722.0,0.0,722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,9AF9AB0A6D71,Haryana,,,,0.0,100.0,2.32,False,False,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.27,0.4,AAP321NK,,,,,,,,False,False,False,False,False,False,,False,,,,517231616.0,517231616.0,22339731456.0,319.0,319.0,,319.0,319.0,0.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,88F4DA2E79F3,Haryana,,,,0.0,100.0,2.04,False,False,0.0,5.0,81.4,0.0,81.4,0.0,,0.0,0.4,0.29,AAP321NK,LTB0000372-003,,,,,,,False,False,True,False,True,False,,False,,,,469819392.0,469819392.0,23031979008.0,43.0,43.0,,43.0,43.0,0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,30E3A45D159C,Haryana,0.0,0.0,0.0,0.0,100.0,12.4,False,False,0.0,17.0,55.31,0.0,55.31,0.0,,0.0,0.68,0.24,MTK 0000,AMS05PC0325,,,,False,False,False,False,True,False,False,False,False,,False,12351.0,0.0,12351.0,2329915392.0,2329915392.0,18783851520.0,537.0,537.0,,537.0,537.0,0.0,537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012445159575_dsl,Gurgaon,108.0,ZYOTFD000042,NOKIA,36638CE621E6,Haryana,100.0,0.0,100.0,0.0,100.0,0.1,False,False,0.0,1.0,0.0,0.0,0.0,100.0,,100.0,0.48,0.02,AOT5221ZY,,,,,True,False,True,False,False,False,False,False,True,,True,11.0,0.0,11.0,26106880.0,26106880.0,26441468928.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,2EEE3E558E46,Haryana,0.0,0.0,0.0,0.01,99.99,20.16,False,False,0.0,12.0,0.24,100.0,0.0,0.0,0.0,0.0,0.98,0.04,AOT4221NK,Saumya-s-S24-FE,PHONE,,,False,False,False,False,True,False,True,False,False,False,False,23.0,23.0,0.0,1057249280.0,1057249280.0,5244038144.0,420.0,420.0,1.0,419.0,420.0,1.0,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,EAD4701DA67C,Haryana,0.0,0.0,0.0,0.0,100.0,8.65,,,0.0,,0.0,0.0,0.0,0.0,,0.0,2.93,0.03,AAP321NK,,,,,False,False,False,False,,False,False,False,False,,False,24886.0,0.0,24886.0,3532440576.0,3532440576.0,40834528256.0,1082.0,1082.0,,1082.0,1082.0,0.0,1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,5A41573787E4,Haryana,,,,0.0,100.0,1.5,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.02,0.01,AOT4221NK,XstreamIPTV1-VT,OTHER,,,,,,False,False,False,False,False,False,,False,,,,78543872.0,78543872.0,5244038144.0,1211.0,1211.0,,1211.0,1211.0,0.0,1211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,522260ACACD0,Haryana,0.0,0.0,0.0,0.0,100.0,0.4,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,MTK 0000,,,,,False,False,False,False,,False,False,False,False,,False,26588.0,0.0,26588.0,75226112.0,75226112.0,18783851520.0,1156.0,1156.0,,1156.0,1156.0,0.0,1156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244081160_dsl,Gurgaon,108.0,NKOT0F01CE6F,NOKIA,982CC65FE490,Haryana,0.0,0.0,0.0,5.96,94.04,0.35,False,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.02,AOT4221NK,XstreamIPTV2-SM,OTHER,,,False,False,False,False,False,False,False,False,False,False,False,6532.0,0.0,6532.0,93762560.0,93762560.0,26441452544.0,285.0,285.0,1.0,284.0,285.0,1.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,BEFADD002C4F,Haryana,,,,0.0,100.0,11.17,False,False,0.0,22.0,0.69,0.0,0.69,0.0,,0.0,1.35,0.04,AAP321NK,Galaxy-A36-5G,,Samsung Electronics,Galaxy,,,,False,True,False,False,False,False,,False,,,,2496053248.0,2496053248.0,22339731456.0,864.0,864.0,,864.0,864.0,0.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012445159575_dsl,Gurgaon,108.0,ZYOTFD000042,NOKIA,B24C6E7E6054,Haryana,98.75,0.0,98.75,0.0,100.0,3.54,False,False,0.0,0.0,22.1,0.0,22.1,96.57,,96.57,0.54,0.02,AOT5221ZY,OPPO-A57,PHONE,OPPO,Oppo,True,False,True,False,False,False,False,False,True,,True,5775.0,0.0,5775.0,934816768.0,934816768.0,26441468928.0,525.0,525.0,,525.0,525.0,0.0,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,D2D08E4B79CA,Haryana,,,,0.0,100.0,0.54,False,True,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,2.78,0.14,AAP321NK,Arjuns-Galaxy-Note9,PHONE,Samsung Electronics,Galaxy,,,,False,True,False,False,False,False,,False,,,,123579392.0,123579392.0,23031979008.0,2.0,2.0,,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,4A2B8C8008F5,Haryana,0.0,0.0,0.0,23.88,76.12,14.17,False,False,0.0,25.0,64.39,90.94,14.86,0.0,0.0,0.0,2.15,0.13,AAP321NK,OnePlus-Nord-CE3-5G,,,,False,False,False,False,True,True,True,False,False,False,False,3404.0,0.0,3404.0,5787386880.0,5787386880.0,40834528256.0,424.0,424.0,276.0,148.0,424.0,276.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,EE66D58B5100,Haryana,2.21,2.21,0.0,100.0,0.0,0.64,False,False,0.0,19.0,7.41,7.41,0.0,2.12,2.12,,0.18,0.04,AAP321NK,,,,,False,False,False,False,True,False,False,False,False,False,,4347.0,4347.0,0.0,143568896.0,143568896.0,22339731456.0,189.0,189.0,189.0,,189.0,189.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,401A58606B5F,Haryana,0.0,0.0,0.0,0.0,100.0,67.08,False,False,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,3.67,0.23,MTK 0000,,,,,False,False,False,False,False,False,False,False,False,,False,3772.0,0.0,3772.0,12600355840.0,12600355840.0,18783851520.0,164.0,164.0,,164.0,164.0,0.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,CC6B1E9D361D,Haryana,,,,0.0,100.0,5.38,False,True,0.0,2.0,57.6,0.0,57.6,2.63,,2.63,0.67,0.05,AAP321NK,LAPTOP-333I3CKG,LAPTOP,HP,ProBook,,,,False,False,False,False,False,False,,False,,,,1238435840.0,1238435840.0,23031979008.0,342.0,342.0,,342.0,342.0,0.0,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,5AA1E0C63E20,Haryana,,,,0.0,100.0,42.44,False,False,0.0,35.0,3.9,0.0,3.9,3.9,,3.9,2.1,19.74,AAP321NK,Pixel-8a,PHONE,,Pixel 8a,,,,False,True,False,False,False,False,,False,,,,9773966336.0,9773966336.0,23031979008.0,231.0,231.0,,231.0,231.0,0.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,EEBD09EE4569,Haryana,0.06,0.06,0.0,100.0,0.0,11.94,False,False,0.0,9.0,0.36,0.36,0.0,0.0,0.0,,1.23,0.29,AAP321NK,,,,,False,False,False,False,True,False,False,False,False,False,,6394.0,6394.0,0.0,2667172864.0,2667172864.0,22339731456.0,278.0,278.0,278.0,,278.0,278.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,BCF171E84D65,Haryana,0.0,0.0,0.0,0.03,99.97,13.59,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.09,AOT4221NK,TABLET-G71GRCJO,,,,False,False,False,False,False,False,False,False,False,False,False,8786.0,8786.0,0.0,7457699086.0,7457699086.0,54891736877.0,579.0,579.0,382.0,197.0,579.0,382.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244081160_dsl,Gurgaon,108.0,NKOT0F01CE6F,NOKIA,6854FD250B98,Haryana,,,,100.0,0.0,3.79,False,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.11,0.01,AOT4221NK,amazon-f290ecf4f,VOICE_ASSISTANT,,,,,,False,False,False,False,False,False,False,,,,,1001683968.0,1001683968.0,26441452544.0,585.0,585.0,585.0,,585.0,585.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,481B40DAC1F0,Haryana,0.0,0.0,0.0,0.0,100.0,19.09,,,0.0,,0.0,0.0,0.0,0.0,,0.0,2.49,0.06,AOT4221NK,,,,,False,False,False,False,,False,False,False,False,,False,24886.0,0.0,24886.0,3370859520.0,3370859520.0,17659649024.0,1082.0,1082.0,,1082.0,1082.0,0.0,1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,5CEA1D30FB63,Haryana,,,,0.0,100.0,8.96,,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,2.77,0.03,AOT4221NK,Unknown_5c:ea:1d:30:fb:63,TV,Sony,Television,,,,False,False,False,False,False,False,,False,,,,4916005888.0,4916005888.0,54891736877.0,554.0,554.0,,554.0,554.0,0.0,554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,82A170AF2571,Haryana,0.0,0.0,0.0,100.0,0.0,4.18,False,False,0.0,16.0,18.54,18.54,0.0,0.0,0.0,,2.66,0.15,AOT4221NK,realme-15T,PHONE,Realme,15T,False,False,False,False,True,False,False,False,False,False,,4715.0,4715.0,0.0,2296509105.0,2296509105.0,54891736877.0,205.0,205.0,205.0,,205.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,A40801796184,Haryana,0.0,0.0,0.0,100.0,0.0,0.04,,,0.0,2.0,65.71,65.71,0.0,0.0,0.0,,0.02,0.01,AAP321NK,Unknown_a4:08:01:79:61:84,,,,False,False,False,False,False,True,True,False,False,False,,1610.0,1610.0,0.0,8467456.0,8467456.0,22339731456.0,70.0,70.0,70.0,,70.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,70317F1E11E4,Haryana,0.0,0.0,0.0,0.0,100.0,0.0,False,False,0.0,40.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,AOT4221NK,Srijans-iPhone,,,,False,False,False,False,True,False,False,False,False,,False,46.0,0.0,46.0,38912.0,38912.0,17659649024.0,2.0,2.0,,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,FE8D24EBC286,Haryana,1.47,0.0,1.47,0.0,100.0,10.84,False,False,0.0,6.0,9.22,0.0,9.22,1.47,,1.47,0.95,0.03,MTK 0000,Unknown_fe:8d:24:eb:c2:86,,,,False,False,False,False,True,False,False,False,False,,False,24955.0,0.0,24955.0,2036026368.0,2036026368.0,18783851520.0,1085.0,1085.0,,1085.0,1085.0,0.0,1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012445159575_dsl,Gurgaon,108.0,ZYOTFD000042,NOKIA,4C1B86D3490C,Haryana,100.0,0.0,100.0,0.0,100.0,50.47,False,False,0.0,1.0,0.0,0.0,0.0,100.0,,100.0,3.77,0.16,AOT5221ZY,LGwebOSTV,TV,LG,TV,True,False,True,False,False,False,False,False,True,,True,1705.0,0.0,1705.0,13344803840.0,13344803840.0,26441468928.0,155.0,155.0,,155.0,155.0,0.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,324ED16F1BEC,Haryana,0.0,0.0,0.0,0.0,100.0,0.01,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.07,0.07,MTK 0000,,,,,False,False,False,False,,False,False,False,False,,False,5060.0,0.0,5060.0,1869824.0,1869824.0,18783851520.0,220.0,220.0,,220.0,220.0,0.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
