ap,city,circle_code_no,ont_serial_no,vendor_name,station_mac,circle,ap_with_poor_snr_sample,ap_with_poor_snr_sample_2g,ap_with_poor_snr_sample_5g,tot_2g,tot_5g,tot_overall,ap_with_high_no_of_sticky_client_2g_with_good_coverage,ap_with_high_no_of_sticky_client_5g_with_poor_coverage,ap_with_high_tx_packet_error,ap_with_high_client_disconnection,ap_with_poor_link_speed_mcs_rate,ap_with_poor_link_speed_mcs_rate_2g,ap_with_poor_link_speed_mcs_rate_5g,ap_with_poor_coverage,ap_with_poor_coverage_2g,ap_with_poor_coverage_5g,ap_with_poor_dl_throughput_less_than_threshold,ap_with_poor_ul_throughput_less_than_threshold,ap_manufacturer,host_name,type,manufacturer,model,supportht,supportvht,supporthe,supporteht,connectedband,htbeamforming_numofstreams,ehtbeamforming_subeamformer,ehtbeamforming_subeamformee,ehtbeamforming_mubeamformer,ehtbeamforming_mubeamformee,ehtbeamforming_numofstreams,ap_with_poor_snr_sample_breach,ap_with_poor_snr_sample_2g_breach,ap_with_poor_snr_sample_5g_breach,ap_with_high_tx_packet_error_breach,ap_with_high_client_disconnection_breach,ap_with_poor_link_speed_mcs_rate_breach,ap_with_poor_link_speed_mcs_rate_2g_breach,ap_with_poor_link_speed_mcs_rate_5g_breach,ap_with_poor_coverage_breach,ap_with_poor_coverage_2g_breach,ap_with_poor_coverage_5g_breach,ap_with_poor_snr_sample_sample_count,ap_with_poor_snr_sample_2g_sample_count,ap_with_poor_snr_sample_5g_sample_count,ap_tot_2g_sample_count,ap_tot_5g_sample_count,ap_tot_overall_sample_count,ap_with_high_tx_packet_error_sample_count,ap_with_poor_link_speed_mcs_rate_sample_count,ap_with_poor_link_speed_mcs_rate_2g_sample_count,ap_with_poor_link_speed_mcs_rate_5g_sample_count,ap_with_poor_coverage_sample_count,ap_with_poor_coverage_2g_sample_count,ap_with_poor_coverage_5g_sample_count,mac_address,station_count,downtime_hours_used,ap_with_poor_coverage_2,ap_with_poor_coverage_5,ap_with_poor_snr_sample_2,ap_with_poor_snr_sample_5,ap_with_poor_link_speed_mcs_rate_2,ap_with_poor_link_speed_mcs_rate_5,ap_with_high_interference,ap_with_high_interference_2,ap_with_high_interference_5,ap_with_high_retry_rate,ap_with_high_retry_rate_flag,ap_with_high_tx_packet_error_percent,ap_with_high_tx_packet_error_flag,ap_with_high_rx_packet_error,ap_with_high_rx_packet_error_flag,ap_downtime_per,ap_with_high_internet_down_incident,ap_with_high_cpu_utilisation,ap_with_high_memory_packet_error,ap_with_high_no_of_sticky_client_2_with_good_coverage,ap_with_high_no_of_sticky_client_5_with_poor_coverage,ap_with_poor_tot_on_5g,ap_with_zero_usage,ap_with_high_channel_utilisation_pct,ap_with_high_channel_utilisation_count,total_channels_all,ap_with_high_channel_utilisation_2_pct,ap_with_high_channel_utilisation_2_count,total_channels_2,ap_with_high_channel_congestion_5_pct,ap_with_high_channel_congestion_5_count,total_channels_5,ap_with_poor_coverage_2_breach,ap_with_poor_coverage_5_breach,ap_with_poor_snr_sample_2_breach,ap_with_poor_snr_sample_5_breach,ap_with_poor_dl_throughput_less_than_threshold_breach,ap_with_poor_ul_throughput_less_than_threshold_breach,ap_with_poor_link_speed_mcs_rate_2_breach,ap_with_poor_link_speed_mcs_rate_5_breach,ap_with_high_interference_breach,ap_with_high_interference_2_breach,ap_with_high_interference_5_breach,ap_with_high_retry_rate_breach,ap_with_high_tx_packet_error_percent_breach,ap_with_high_rx_packet_error_breach,ap_downtime_per_breach,ap_with_high_internet_down_incident_breach,ap_with_high_cpu_utilisation_breach,ap_with_high_memory_packet_error_breach,ap_with_high_no_of_sticky_client_2_with_good_coverage_breach,ap_with_high_no_of_sticky_client_5_with_poor_coverage_breach,ap_with_poor_tot_on_5g_breach,ap_with_zero_usage_breach,ap_with_high_channel_utilisation_breach,ap_with_high_channel_utilisation_2_breach,ap_with_high_channel_congestion_5_breach,channelobss,channelobss2_4,channelobss2_4_breach,channelobss5,channelobss5_breach,channelobss_breach,count_of_total_samples_for_ap_with_poor_coverage,count_of_total_samples_for_ap_with_poor_coverage_2,count_of_total_samples_for_ap_with_poor_coverage_5,count_of_total_samples_for_ap_with_poor_snr_sample_2,count_of_total_samples_for_ap_with_poor_snr_sample_5,count_of_total_samples_for_ap_with_poor_snr_sample,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_2,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_5,count_of_total_samples_for_ap_with_high_interference,count_of_total_samples_for_ap_with_high_interference_2,count_of_total_samples_for_ap_with_high_interference_5,count_of_total_samples_for_ap_with_high_retry_rate,count_of_total_samples_for_ap_with_high_tx_packet_error,count_of_total_samples_for_ap_with_high_tx_packet_error_percent,count_of_total_samples_for_ap_with_high_rx_packet_error,count_of_total_samples_for_ap_downtime_per,count_of_total_samples_for_ap_with_high_internet_down_incident,count_of_total_samples_for_ap_with_poor_tot_on_5g,count_of_total_samples_for_ap_with_high_channel_utilisation,count_of_total_samples_for_ap_with_high_channel_utilisation_2,count_of_total_samples_for_ap_with_high_channel_congestion_5,count_of_total_samples_for_channelobss,count_of_total_samples_for_channelobss2_4,count_of_total_samples_for_channelobss5
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,5CEA1D30FB63,Haryana,,,,0.0,100.0,3.25,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,AAP321NK,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,,False,,,,155505664.0,155505664.0,4778504192.0,627.0,627.0,,627.0,627.0,0.0,627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,82A170AF2571,Haryana,0.0,0.0,0.0,100.0,0.0,7.39,False,False,0.0,5.0,17.86,17.86,0.0,0.0,0.0,,10.89,0.22,AAP321NK,realme-15T,PHONE,Realme,15T,False,True,False,False,0.0,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,,1344.0,1344.0,0.0,353209344.0,353209344.0,4778504192.0,56.0,56.0,56.0,,56.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,A40801796184,Haryana,0.0,0.0,0.0,100.0,0.0,0.07,,,0.0,2.0,91.3,91.3,0.0,0.0,0.0,,0.0,0.01,AOT4221NK,Unknown_a4:08:01:79:61:84,,,,,,,,,,,,,,,False,False,False,False,False,True,True,False,False,False,,1656.0,1656.0,0.0,12613632.0,12613632.0,17538759680.0,69.0,69.0,69.0,,69.0,69.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,C25FF6C7715F,Haryana,0.51,0.51,0.0,100.0,0.0,27.6,False,False,0.0,33.0,87.67,87.67,0.0,1.37,1.37,,0.58,0.03,AAP321NK,realme-C11-2021,PHONE,Realme,Realme,True,False,False,False,0.0,0.0,,,,,,False,False,False,False,True,True,True,False,False,False,,1752.0,1752.0,0.0,1319064576.0,1319064576.0,4778504192.0,73.0,73.0,73.0,,73.0,73.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,444201C1B177,Haryana,,,,0.0,100.0,4.98,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.07,0.01,AAP321NK,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,,False,,,,237766656.0,237766656.0,4778504192.0,683.0,683.0,,683.0,683.0,0.0,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,32655446EDD7,Haryana,,,,0.0,100.0,7.7,False,False,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.54,0.54,AAP321NK,Galaxy-S25-Ultra,PHONE,Samsung Electronics,Galaxy,False,True,True,False,1.0,0.0,,,,,,,,,False,False,False,False,False,False,,False,,,,368032768.0,368032768.0,4778504192.0,207.0,207.0,,207.0,207.0,0.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,AAB7012CE38D,Haryana,8.88,9.15,2.63,39.72,60.28,3.71,False,False,0.0,34.0,31.7,57.14,5.92,10.13,14.29,5.92,1.21,0.15,AAP321NK,iPhone,PHONE,Apple,iPhone,False,True,True,False,1.0,0.0,,,,,,False,False,False,False,True,False,False,False,False,False,False,3694.0,3542.0,152.0,1569057792.0,1569057792.0,42320216064.0,306.0,306.0,154.0,152.0,306.0,154.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,0EED7B0E8241,Haryana,0.0,0.0,0.0,83.31,16.69,0.73,False,False,0.0,15.0,22.31,19.64,24.62,1.65,3.57,0.0,0.36,0.02,AAP321NK,OnePlus-15R,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,1560.0,0.0,1560.0,379369472.0,379369472.0,52167503872.0,121.0,121.0,56.0,65.0,121.0,56.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,4CF5DCF7CBCA,Haryana,0.0,0.0,0.0,100.0,0.0,1.7,False,False,0.0,15.0,88.38,88.38,0.0,0.0,0.0,,0.02,0.48,AAP321NK,846606451,OTHER,Hikvision,,True,False,False,False,0.0,0.0,,,,,,False,False,False,False,True,True,True,False,False,False,,14053.0,14053.0,0.0,720941056.0,720941056.0,42320216064.0,611.0,611.0,611.0,,611.0,611.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,B2C8CF9ECE29,Haryana,,,,0.0,100.0,39.75,False,False,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.34,0.01,AAP321NK,iPhone,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,,False,,,,1899454464.0,1899454464.0,4778504192.0,200.0,200.0,,200.0,200.0,0.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,7243CCCDA6CE,Haryana,0.0,0.0,0.0,0.0,100.0,11.52,False,False,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,3.05,0.01,AAP321NK,XstreamIPTV1-VT,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,False,694.0,0.0,694.0,4876217344.0,4876217344.0,42320216064.0,694.0,694.0,,694.0,694.0,0.0,694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,92EB68506C5A,Haryana,0.0,0.0,0.0,100.0,0.0,21.81,False,False,2.76,37.0,18.62,18.62,0.0,0.0,0.0,,2.56,0.44,AOT4221NK,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,,3480.0,3480.0,0.0,3825236992.0,3825236992.0,17538759680.0,145.0,145.0,145.0,,145.0,145.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,683943AD68BF,Haryana,0.0,0.0,0.0,0.0,100.0,32.16,False,True,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.29,0.03,AAP321NK,Family-Room-TV,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,False,92.0,0.0,92.0,2882283520.0,2882283520.0,8963323287.0,92.0,92.0,,92.0,92.0,0.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,5EEB74C5CEAA,Haryana,0.05,0.05,0.0,100.0,0.0,0.89,False,False,0.0,8.0,0.57,0.57,0.0,0.0,0.0,,0.02,0.03,AOT4221NK,Unknown_5e:eb:74:c5:ce:aa,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,,4176.0,4176.0,0.0,156596224.0,156596224.0,17538759680.0,174.0,174.0,174.0,,174.0,174.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,FACCD499FD1E,Haryana,0.0,0.0,0.0,0.0,100.0,0.01,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05,0.01,AAP321NK,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,False,16.0,0.0,16.0,3629056.0,3629056.0,42320216064.0,16.0,16.0,,16.0,16.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,62D8084F50B0,Haryana,0.0,0.0,0.0,2.15,97.85,41.82,False,True,0.0,14.0,14.47,0.0,14.65,0.0,0.0,0.0,3.82,0.13,AAP321NK,OnePlus-Nord-CE4-Lite-5G,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,15072.0,0.0,15072.0,21815287808.0,21815287808.0,52167503872.0,636.0,636.0,8.0,628.0,636.0,8.0,628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,A091A2A13221,Haryana,0.0,0.0,0.0,100.0,0.0,0.01,,,0.0,3.0,100.0,100.0,0.0,0.0,0.0,,0.05,0.01,AOT4221NK,Unknown_a0:91:a2:a1:32:21,PHONE,OnePlus,Mobile,,,,,,,,,,,,False,False,False,False,False,True,True,False,False,False,,48.0,48.0,0.0,1748992.0,1748992.0,17538759680.0,2.0,2.0,2.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,DC4BA104E8A6,Haryana,,,,0.0,100.0,0.98,,,0.0,,72.77,0.0,72.77,0.0,,0.0,0.01,0.0,AAP321NK,,,,,,,,,,,,,,,,,,,False,,True,False,True,False,,False,,,,46887936.0,46887936.0,4778504192.0,683.0,683.0,,683.0,683.0,0.0,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,SROTCC001603,NOKIA,,Haryana,0.0,,,,,,,,0.0,132.0,0.41,,,0.0,,,2.51,2.91,AOT4221NK,,,,,,,,,,,,,,,,False,,,False,True,False,,,False,,,,,,,,,,,,,,,,0C36234FB190,6.0,,0.0,0.0,0.0,0.0,50.0,0.14,6.52,16.42,1.32,5.1,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,99.63,9067358698.0,5.26,2.0,38.0,7.69,1.0,13.0,4.0,1.0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,True,False,False,False,False,False,False,False,False,68.67,100.0,True,37.35,False,True,1455.0,8.0,1447.0,0.0,34704.0,34704.0,1455.0,8.0,1447.0,3129.0,1078.0,2051.0,157.0,1455.0,164.0,164.0,,,9067358698.0,38.0,13.0,25.0,166.0,83.0,83.0
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,,Haryana,0.0,,,,,,,,0.0,454.0,31.95,,,5.96,,,13.22,0.48,AOT4221NK,,,,,,,,,,,,,,,,False,,,False,True,False,,,False,,,,,,,,,,,,,,,,2CC1F485CB51,8.0,,2.83,7.01,1.81,2.11,81.21,15.48,0.94,2.65,0.05,6.33,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,96.8,42320216064.0,7.89,3.0,38.0,23.08,3.0,13.0,0.0,0.0,25.0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,,,True,False,False,False,False,False,False,False,False,87.65,100.0,True,75.3,True,True,3102.0,777.0,2325.0,17871.0,2325.0,102.0,3102.0,777.0,2325.0,6302.0,2154.0,4148.0,332.0,3102.0,332.0,332.0,,,42320216064.0,38.0,13.0,25.0,332.0,166.0,166.0
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,,Haryana,0.52,,,,,,,,0.0,109.0,18.75,,,0.03,,,10.89,0.54,AAP321NK,,,,,,,,,,,,,,,,False,,,False,True,False,,,False,,,,,,,,,,,,,,,,BC515FA88F33,13.0,,0.78,0.0,0.29,0.0,57.36,17.45,1.92,5.63,0.0,17.79,1.0,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,0.0,65.0,4778504192.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,25.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,True,False,False,False,False,False,False,False,False,92.31,100.0,True,84.62,True,True,3962.0,129.0,3833.0,3096.0,0.0,1728.0,3962.0,129.0,3833.0,7830.0,2665.0,5165.0,416.0,3962.0,416.0,414.0,,,4778504192.0,38.0,13.0,25.0,416.0,208.0,208.0
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,,Haryana,0.0,,,,,,,,0.0,176.0,40.72,,,1.34,,,3.93,1.65,AOT4221NK,,,,,,,,,,,,,,,,False,,,False,True,False,,,False,,,,,,,,,,,,,,,,2CC1F4D2878F,8.0,,0.0,2.94,2.99,1.5,71.48,4.32,4.18,11.27,0.49,5.61,1.0,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,72.36,8963323287.0,2.63,1.0,38.0,7.69,1.0,13.0,0.0,0.0,25.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,,,True,False,False,False,False,False,False,False,False,72.73,100.0,True,45.45,False,True,3792.0,2055.0,1737.0,47265.0,1737.0,166.0,3792.0,2055.0,1737.0,7105.0,2431.0,4674.0,374.0,3792.0,371.0,374.0,,,8963323287.0,38.0,13.0,25.0,374.0,187.0,187.0
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,,Haryana,0.13,,,,,,,,0.33,101.0,4.8,,,0.0,,,3.01,0.49,AOT4221NK,,,,,,,,,,,,,,,,False,,,False,True,False,,,False,,,,,,,,,,,,,,,,6C22F7E47EB3,8.0,,0.0,0.0,0.04,0.0,20.5,1.43,7.38,21.0,0.31,1.74,0.0,0.59,0.0,0.0,0.0,,,4.0,0.0,0.0,0.0,76.12,17538759680.0,10.53,4.0,38.0,30.77,4.0,13.0,0.0,0.0,25.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,True,False,False,False,False,False,False,False,False,77.52,100.0,True,55.04,True,True,2708.0,478.0,2230.0,11472.0,0.0,2376.0,2708.0,478.0,2230.0,9796.0,3348.0,6448.0,516.0,2708.0,505.0,512.0,,,17538759680.0,38.0,13.0,25.0,516.0,258.0,258.0
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,,Haryana,0.0,,,,,,,,0.0,77.0,14.18,,,0.07,,,3.82,0.27,AAP321NK,,,,,,,,,,,,,,,,False,,,False,True,False,,,False,,,,,,,,,,,,,,,,5807F84FA491,8.0,,1.08,0.0,0.0,0.0,41.37,12.18,1.14,3.18,0.07,3.82,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,83.82,52167503872.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,25.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,True,False,False,False,False,False,False,False,False,50.9,100.0,True,1.8,False,True,4047.0,278.0,3769.0,0.0,90456.0,28224.0,4047.0,278.0,3769.0,6343.0,2168.0,4175.0,498.0,4047.0,492.0,498.0,,,52167503872.0,38.0,13.0,25.0,334.0,167.0,167.0
