ap,city,circle_code_no,ont_serial_no,vendor_name,station_mac,circle,client_with_poor_snr_sample,client_with_poor_snr_sample_2,client_with_poor_snr_sample_5,tot_2g,tot_5g,tot_overall,client_with_high_no_of_sticky_client_2_with_good_coverage,client_with_high_no_of_sticky_client_5_with_poor_coverage,client_with_high_tx_packet_error,client_with_high_client_disconnection,client_with_poor_link_speed_mcs_rate,client_with_poor_link_speed_mcs_rate_2,client_with_poor_link_speed_mcs_rate_5,client_with_poor_coverage,client_with_poor_coverage_2,client_with_poor_coverage_5,client_with_poor_dl_throughput_less_than_threshold,client_with_poor_ul_throughput_less_than_threshold,ap_manufacturer,host_name,type,manufacturer,model,client_with_poor_snr_sample_breach,client_with_poor_snr_sample_2_breach,client_with_poor_snr_sample_5_breach,client_with_high_tx_packet_error_breach,client_with_high_client_disconnection_breach,client_with_poor_link_speed_mcs_rate_breach,client_with_poor_link_speed_mcs_rate_2_breach,client_with_poor_link_speed_mcs_rate_5_breach,client_with_poor_coverage_breach,client_with_poor_coverage_2_breach,client_with_poor_coverage_5_breach,count_of_total_samples_for_client_with_poor_snr_sample,count_of_total_samples_for_client_with_poor_snr_sample_2,count_of_total_samples_for_client_with_poor_snr_sample_5,count_of_total_samples_for_ap_tot_2g,count_of_total_samples_for_ap_tot_5g,count_of_total_samples_for_ap_tot_overall,count_of_total_samples_for_client_with_high_tx_packet_error,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate_2,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate_5,count_of_total_samples_for_client_with_poor_coverage,count_of_total_samples_for_client_with_poor_coverage_2,count_of_total_samples_for_client_with_poor_coverage_5,mac_address,station_count,downtime_hours_used,ap_with_poor_coverage,ap_with_poor_coverage_2,ap_with_poor_coverage_5,ap_with_poor_snr_sample_2,ap_with_poor_snr_sample_5,ap_with_poor_snr_sample,ap_with_poor_dl_throughput_less_than_threshold,ap_with_poor_ul_throughput_less_than_threshold,ap_with_poor_link_speed_mcs_rate,ap_with_poor_link_speed_mcs_rate_2,ap_with_poor_link_speed_mcs_rate_5,ap_with_high_interference,ap_with_high_interference_2,ap_with_high_interference_5,ap_with_high_client_disconnection,ap_with_high_retry_rate,ap_with_high_retry_rate_flag,ap_with_high_tx_packet_error,ap_with_high_tx_packet_error_percent,ap_with_high_tx_packet_error_flag,ap_with_high_rx_packet_error,ap_with_high_rx_packet_error_flag,ap_downtime_per,ap_with_high_internet_down_incident,ap_with_high_cpu_utilisation,ap_with_high_memory_packet_error,ap_with_high_no_of_sticky_client_2_with_good_coverage,ap_with_high_no_of_sticky_client_5_with_poor_coverage,ap_with_poor_tot_on_5g,ap_with_zero_usage,ap_with_high_channel_utilisation_pct,ap_with_high_channel_utilisation_count,total_channels_all,ap_with_high_channel_utilisation_2_pct,ap_with_high_channel_utilisation_2_count,total_channels_2,ap_with_high_channel_congestion_5_pct,ap_with_high_channel_congestion_5_count,total_channels_5,ap_with_poor_coverage_breach,ap_with_poor_coverage_2_breach,ap_with_poor_coverage_5_breach,ap_with_poor_snr_sample_2_breach,ap_with_poor_snr_sample_5_breach,ap_with_poor_snr_sample_breach,ap_with_poor_dl_throughput_less_than_threshold_breach,ap_with_poor_ul_throughput_less_than_threshold_breach,ap_with_poor_link_speed_mcs_rate_breach,ap_with_poor_link_speed_mcs_rate_2_breach,ap_with_poor_link_speed_mcs_rate_5_breach,ap_with_high_interference_breach,ap_with_high_interference_2_breach,ap_with_high_interference_5_breach,ap_with_high_client_disconnection_breach,ap_with_high_retry_rate_breach,ap_with_high_tx_packet_error_breach,ap_with_high_tx_packet_error_percent_breach,ap_with_high_rx_packet_error_breach,ap_downtime_per_breach,ap_with_high_internet_down_incident_breach,ap_with_high_cpu_utilisation_breach,ap_with_high_memory_packet_error_breach,ap_with_high_no_of_sticky_client_2_with_good_coverage_breach,ap_with_high_no_of_sticky_client_5_with_poor_coverage_breach,ap_with_poor_tot_on_5g_breach,ap_with_zero_usage_breach,ap_with_high_channel_utilisation_breach,ap_with_high_channel_utilisation_2_breach,ap_with_high_channel_congestion_5_breach,channelobss,channelobss2_4,channelobss2_4_breach,channelobss5,channelobss5_breach,channelobss_breach,count_of_total_samples_for_ap_with_poor_coverage,count_of_total_samples_for_ap_with_poor_coverage_2,count_of_total_samples_for_ap_with_poor_coverage_5,count_of_total_samples_for_ap_with_poor_snr_sample_2,count_of_total_samples_for_ap_with_poor_snr_sample_5,count_of_total_samples_for_ap_with_poor_snr_sample,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_2,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_5,count_of_total_samples_for_ap_with_high_interference,count_of_total_samples_for_ap_with_high_interference_2,count_of_total_samples_for_ap_with_high_interference_5,count_of_total_samples_for_ap_with_high_retry_rate,count_of_total_samples_for_ap_with_high_tx_packet_error,count_of_total_samples_for_ap_with_high_tx_packet_error_percent,count_of_total_samples_for_ap_with_high_rx_packet_error,count_of_total_samples_for_ap_downtime_per,count_of_total_samples_for_ap_with_high_internet_down_incident,count_of_total_samples_for_ap_with_poor_tot_on_5g,count_of_total_samples_for_ap_with_high_channel_utilisation,count_of_total_samples_for_ap_with_high_channel_utilisation_2,count_of_total_samples_for_ap_with_high_channel_congestion_5,count_of_total_samples_for_channelobss,count_of_total_samples_for_channelobss2_4,count_of_total_samples_for_channelobss5
01244081160_dsl,Gurgaon,108.0,NKOT0F01CE6F,NOKIA,6CB749E119FF,Haryana,0.0,0.0,0.0,0.0,100.0,0.0,False,True,0.0,4.0,100.0,0.0,100.0,0.0,,0.0,0.0,0.0,AOT4221NK,Honor_View10-ebd5e83b5d12,,,,False,False,False,False,False,True,False,True,False,,False,24.0,0.0,24.0,106496.0,106496.0,11511970816.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,CAF80AB2DDA1,Haryana,0.0,0.0,0.0,0.0,100.0,2.84,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.03,0.01,AOT5221ZY,,,,,False,False,False,False,,False,False,False,False,,False,27096.0,0.0,27096.0,648733696.0,648733696.0,22864760832.0,1129.0,1129.0,,1129.0,1129.0,0.0,1129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,62D8084F50B0,Haryana,0.0,0.0,0.0,0.04,99.96,14.58,False,True,0.0,13.0,13.81,100.0,12.5,0.0,0.0,0.0,2.08,0.06,AOT4221NK,OnePlus-Nord-CE4-Lite-5G,,,,False,False,False,False,True,False,True,False,False,False,False,12672.0,0.0,12672.0,9644639232.0,9644639232.0,66154185728.0,536.0,536.0,8.0,528.0,536.0,8.0,528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,A091A2A13221,Haryana,0.0,0.0,0.0,100.0,0.0,73.12,,,5.33,4.0,5.33,5.33,0.0,0.0,0.0,,2.87,0.1,AAP321NK,Unknown_a0:91:a2:a1:32:21,,,,False,False,False,False,False,False,False,False,False,False,,1800.0,1800.0,0.0,12228253696.0,12228253696.0,16722976768.0,75.0,75.0,75.0,,75.0,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,009337AD0935,Haryana,0.0,0.0,0.0,0.0,100.0,19.15,False,False,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,4.95,0.24,AOT4221NK,ONEAIRTEL,,,,False,False,False,False,False,False,False,False,False,,False,192.0,0.0,192.0,3452674048.0,3452674048.0,18024985172.0,8.0,8.0,,8.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,D4548B6D09FC,Haryana,0.0,0.0,0.0,0.07,99.93,1.47,False,False,0.41,5.0,0.92,100.0,0.0,0.1,0.0,0.1,0.05,0.02,AOT4221NK,MMT-LPT-10824,,,,False,False,False,False,False,False,True,False,False,False,False,216.0,216.0,0.0,244905759.0,244905759.0,16665324935.0,975.0,975.0,9.0,966.0,975.0,9.0,966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,DC4BA104E8A6,Haryana,,,,0.0,100.0,0.03,,,0.0,,69.23,0.0,69.23,0.0,,0.0,0.01,0.0,AAP321NK,,,,,,,,False,,True,False,True,False,,False,,,,30745600.0,30745600.0,88152232941.0,832.0,832.0,,832.0,832.0,0.0,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,48EA62570373,Haryana,0.0,0.0,0.0,100.0,0.0,0.05,,,0.0,4.0,67.86,67.86,0.0,0.0,0.0,,1.0,0.02,AAP321NK,HP570373,,,,False,False,False,False,False,True,True,False,False,False,,672.0,672.0,0.0,47272893.0,47272893.0,88152232941.0,28.0,28.0,28.0,,28.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,E69E02B0FB11,Haryana,0.44,0.0,0.44,0.0,100.0,38.64,False,False,0.0,17.0,0.44,0.0,0.44,0.44,,0.44,1.86,0.15,AOT4221NK,iPhone,,,,False,False,False,False,True,False,False,False,False,,False,22032.0,0.0,22032.0,6964045824.0,6964045824.0,18024985172.0,918.0,918.0,,918.0,918.0,0.0,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,F82819E69331,Haryana,,,,0.0,100.0,0.2,False,True,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.57,0.08,AAP321NK,DESKTOP-HD84CSJ,,,,,,,False,False,False,False,False,False,,False,,,,33553408.0,33553408.0,16722976768.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,F8FE5EBD1479,Haryana,,,,0.0,100.0,8.28,False,False,3.47,4.0,22.21,0.0,22.21,0.0,,0.0,1.51,1.78,AAP321NK,ONEAIRTEL,,,,,,,False,False,False,False,False,False,,False,,,,7298516075.0,7298516075.0,88152232941.0,779.0,779.0,,779.0,779.0,0.0,779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AOT4221NK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0C36234FB190,8.0,,0.13,0.0,0.14,0.0,0.14,0.14,4.95,1.29,7.77,96.15,0.29,5.24,12.51,1.47,158.0,5.45,1.0,0.0,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,0.0,99.93,18024985172.0,5.26,2.0,38.0,7.69,1.0,13.0,4.0,1.0,25.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,,,True,False,False,False,False,False,False,False,False,97.13,100.0,True,94.25,True,True,3000.0,234.0,2766.0,0.0,66384.0,66384.0,3000.0,234.0,2766.0,3302.0,1127.0,2175.0,165.0,3000.0,165.0,165.0,,,18024985172.0,38.0,13.0,25.0,174.0,87.0,87.0
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AOT5221ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6C4F8905E11B,9.0,,0.66,0.0,0.66,0.0,0.66,0.66,13.22,4.7,0.02,100.0,0.0,92.29,92.98,91.67,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2.0,100.0,22864760832.0,4.35,1.0,23.0,9.09,1.0,11.0,0.0,0.0,12.0,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,,,,,False,False,False,False,False,False,False,59.09,100.0,True,18.18,False,True,5786.0,1.0,5785.0,0.0,138840.0,138840.0,5786.0,1.0,5785.0,2024.0,968.0,1056.0,170.0,5786.0,164.0,170.0,,,22864760832.0,23.0,11.0,12.0,176.0,88.0,88.0
01244081160_dsl,Gurgaon,108.0,NKOT0F01CE6F,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AOT4221NK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CC1F432FE41,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.19,0.03,0.0,0.04,9.96,29.17,0.0,121.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,0.0,0.0,0.0,98.88,11511970816.0,7.89,3.0,38.0,23.08,3.0,13.0,0.0,0.0,25.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,False,False,False,False,62.5,100.0,True,25.0,False,True,3922.0,1148.0,2774.0,0.0,66576.0,66576.0,3922.0,1148.0,2774.0,3334.0,1138.0,2196.0,172.0,3922.0,172.0,172.0,,,11511970816.0,38.0,13.0,25.0,176.0,88.0,88.0
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AOT4221NK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CC1F4388631,15.0,,1.89,11.01,0.12,7.4,0.0,0.0,11.3,9.41,15.46,94.6,0.12,1.1,3.09,0.07,366.0,5.72,1.0,0.0,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,99.37,82551737344.0,7.89,3.0,38.0,23.08,3.0,13.0,0.0,0.0,25.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,,,True,False,False,False,False,False,False,False,False,81.33,100.0,True,62.66,True,True,6041.0,981.0,5060.0,22563.0,5060.0,4677.0,6041.0,981.0,5060.0,9017.0,3077.0,5940.0,437.0,6041.0,432.0,435.0,,,82551737344.0,38.0,13.0,25.0,482.0,241.0,241.0
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AAP321NK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC515F6B66D3,16.0,,0.5,13.39,0.11,3.14,0.0,0.0,15.77,1.78,12.84,51.05,11.68,1.17,3.44,0.0,258.0,11.18,1.0,0.8,1.18,0.0,0.0,0.0,,,10.0,0.0,0.0,0.0,94.87,88152232941.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,,True,False,False,False,False,False,False,False,False,94.63,100.0,True,89.25,True,True,8132.0,239.0,7893.0,5736.0,0.0,24.0,8132.0,239.0,7893.0,12692.0,4334.0,8358.0,608.0,8132.0,591.0,599.0,,,88152232941.0,38.0,13.0,25.0,670.0,335.0,335.0
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AAP321NK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503D7FDFEC00,9.0,,10.35,23.75,5.65,12.82,0.0,0.0,2.57,0.15,35.38,89.94,16.22,2.12,5.44,0.39,57.0,1.76,0.0,0.34,0.4,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,99.76,16665324935.0,2.63,1.0,38.0,7.69,1.0,13.0,0.0,0.0,25.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,False,False,False,False,87.22,100.0,True,74.44,True,True,5930.0,1541.0,4389.0,36984.0,0.0,27984.0,5930.0,1541.0,4389.0,10106.0,3457.0,6649.0,511.0,5930.0,505.0,511.0,,,16665324935.0,38.0,13.0,25.0,532.0,266.0,266.0
01244203817_dsl,Gurgaon,108.0,ZYOT2E000479,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AAP321NK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5807F84FAB41,1.0,,0.0,,0.0,0.0,0.0,0.0,0.79,0.03,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,100.0,331603968.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,25.0,False,,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,False,False,False,False,50.0,100.0,True,0.0,False,False,8.0,0.0,8.0,0.0,192.0,192.0,8.0,,8.0,3323.0,1121.0,2202.0,166.0,8.0,166.0,166.0,,,331603968.0,38.0,13.0,25.0,178.0,89.0,89.0
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AAP321NK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6C22F7E47EB3,8.0,,0.1,0.35,0.08,0.53,0.0,8.33,2.87,0.1,0.57,7.09,0.08,8.47,24.35,0.22,118.0,1.19,0.0,0.12,0.4,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,16.88,16722976768.0,7.89,3.0,38.0,23.08,3.0,13.0,0.0,0.0,25.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,,True,False,False,False,True,False,False,False,False,63.72,100.0,True,27.44,False,True,4037.0,282.0,3755.0,6768.0,0.0,48.0,4037.0,282.0,3755.0,9155.0,3130.0,6025.0,504.0,4037.0,494.0,503.0,,,16722976768.0,38.0,13.0,25.0,532.0,266.0,266.0
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AOT4221NK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5807F84FA491,11.0,,0.31,1.49,0.16,0.0,0.16,0.35,9.1,0.28,12.61,58.75,6.61,0.97,2.67,0.09,129.0,4.54,0.0,0.31,0.42,0.0,0.0,0.0,,,2.0,0.0,2.0,0.0,71.34,66154185728.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,25.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,False,False,False,False,50.0,100.0,True,0.0,False,False,6398.0,737.0,5661.0,0.0,135864.0,33864.0,6398.0,737.0,5661.0,6570.0,2245.0,4325.0,485.0,6398.0,474.0,485.0,,,66154185728.0,38.0,13.0,25.0,346.0,173.0,173.0
012445159575_dsl,Gurgaon,108.0,ZYOTFD000042,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AOT5221ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F80DA96AE5C8,4.0,,61.46,,61.46,0.0,81.94,81.94,5.86,0.16,20.03,0.0,20.03,91.3,90.91,91.67,10.0,0.0,0.0,8.03,13.99,0.0,0.0,0.0,,,,,0.0,0.0,100.0,47408398336.0,0.0,0.0,23.0,0.0,0.0,11.0,0.0,0.0,12.0,True,,True,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,,False,False,False,False,False,False,False,59.59,100.0,True,0.0,False,True,2841.0,0.0,2841.0,0.0,68184.0,68184.0,2841.0,,2841.0,2024.0,968.0,1056.0,170.0,2841.0,143.0,170.0,,,47408398336.0,23.0,11.0,12.0,146.0,87.0,59.0
012422395135_wifi,Gurgaon,108.0,ZYOTAF171495,NOKIA,,Haryana,,,,,,,,,,,,,,,,,,,AOT5221ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6C4F89105423,14.0,,4.66,0.0,7.64,0.0,5.68,5.68,16.08,20.21,39.93,95.12,4.57,84.68,98.76,71.78,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,89.63,55387190272.0,4.35,1.0,23.0,9.09,1.0,11.0,0.0,0.0,12.0,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,,,,,False,False,False,False,False,False,False,61.36,100.0,True,22.73,False,True,3306.0,1291.0,2015.0,0.0,19662.0,19662.0,3306.0,1291.0,2015.0,2024.0,968.0,1056.0,167.0,3306.0,162.0,167.0,,,55387190272.0,23.0,11.0,12.0,176.0,88.0,88.0
